Thành_Phố,Thành_Phố_Encoded,Quận_Huyện,Quận_Huyện_Encoded,Giá_Cho_Thuê,Log_Giá,Diện_Tích_m2,Log_Diện_Tích,Máy_Lạnh,Nóng_Lạnh,Thang_Máy,Tủ_Lạnh,Máy_Giặt,Đầy_Đủ_Nội_Thất,Có_Gác_Lửng,Bảo_Vệ_An_Ninh,Giờ_Tự_Do,Không_Chung_Chủ
Đà Nẵng,2.1852913012729847,Sơn Trà,2.4665333333333335,2.4,1.2237754316221157,20.0,3.044522437723423,0,0,0,0,0,0,1,1,1,0
Đà Nẵng,2.1852913012729847,Ngũ Hành Sơn,2.381294117647059,1.2,0.7884573603642702,18.0,2.9444389791664403,0,0,0,0,0,0,0,1,1,0
Đà Nẵng,2.1852913012729847,Hải Châu,2.3276889830508476,3.0,1.3862943611198906,30.0,3.4339872044851463,0,0,0,0,0,0,1,0,0,0
Đà Nẵng,2.1852913012729847,Liên Chiểu,1.8261194029850745,2.0,1.0986122886681098,30.0,3.4339872044851463,0,0,0,0,0,0,1,1,0,0
Đà Nẵng,2.1852913012729847,Liên Chiểu,1.8261194029850745,1.1,0.7419373447293773,18.0,2.9444389791664403,1,0,0,0,0,0,0,1,0,0
Đà Nẵng,2.1852913012729847,Hải Châu,2.3276889830508476,0.8,0.5877866649021191,20.0,3.044522437723423,0,0,0,0,0,0,0,1,0,1
Đà Nẵng,2.1852913012729847,Hải Châu,2.3276889830508476,1.0,0.6931471805599453,25.0,3.258096538021482,0,0,0,0,0,0,0,1,0,0
Đà Nẵng,2.1852913012729847,Cẩm Lệ,2.1976377952755906,3.0,1.3862943611198906,25.0,3.258096538021482,1,1,0,0,1,0,0,0,0,0
Đà Nẵng,2.1852913012729847,Ngũ Hành Sơn,2.381294117647059,1.5,0.9162907318741551,12.0,2.5649493574615367,0,0,0,0,0,0,0,0,0,0
Đà Nẵng,2.1852913012729847,Thanh Khê,2.0542857142857143,2.0,1.0986122886681098,24.0,3.2188758248682006,0,0,0,0,0,0,0,0,0,0
Đà Nẵng,2.1852913012729847,Liên Chiểu,1.8261194029850745,2.5,1.252762968495368,20.0,3.044522437723423,1,1,0,1,1,0,0,0,0,0
Đà Nẵng,2.1852913012729847,Liên Chiểu,1.8261194029850745,1.4,0.8754687373538999,22.0,3.1354942159291497,0,0,0,0,0,0,1,1,0,0
Đà Nẵng,2.1852913012729847,Cẩm Lệ,2.1976377952755906,1.2,0.7884573603642702,25.0,3.258096538021482,0,0,0,0,0,0,0,1,1,1
